path_id,index,x,y,z
7,27,943.0915,580.4271,340.0087
7,28,941.5115,568.8665,337.2056
7,29,948.3314,558.9934,337.1094
7,30,959.0667,553.6311,337.1119
7,31,969.5395,547.7893,337.5527
7,32,981.1831,547.3141,340.4162
7,33,991.7905,547.8775,345.9987
7,34,1002.4929,553.2829,346.4896
7,35,1011.1118,561.6325,346.4987
7,36,1023.0196,563.1169,346.4987
7,37,1032.6161,555.9122,346.4987
8,0,741.9377,552.5007,276.661
8,1,736.1996,563.0397,276.5999
8,2,726.4544,556.0375,276.5999
8,3,724.7314,544.1618,276.5999
8,4,733.2331,535.6929,276.6041
8,5,744.5957,539.5516,276.6544
8,6,751.8158,549.1228,277.1651
8,7,755.7047,550.8601,288.3837
8,8,758.5376,549.8026,299.9965
8,9,761.3718,548.8099,311.6147
8,10,764.2157,548.8099,323.2728
8,11,773.7832,545.2328,329.571
8,12,782.3948,536.8776,329.7488
8,13,792.6701,530.6794,329.7581
8,14,804.2984,533.6428,329.7581
8,15,813.6376,541.178,329.7581
8,16,820.6069,550.9467,329.7581
8,17,818.0837,562.6784,329.7581
8,18,810.8738,572.271,329.7581
8,19,799.3119,569.0579,329.7581
8,20,787.7005,566.0289,329.7581
8,21,777.213,560.1969,329.758
8,22,766.2876,555.2449,329.4227
8,23,762.9073,555.1252,317.9092
8,24,760.0634,555.1252,306.2511
8,25,757.2194,555.1252,294.593
8,26,754.3755,555.1252,282.9348
8,27,744.4011,552.5774,276.7688
9,0,1168.7965,613.1207,358.6507
9,1,1168.7912,601.1213,358.5301
9,2,1173.6463,590.1474,358.505
9,3,1185.6459,590.2512,358.5047
9,4,1196.2677,595.8347,358.5047
9,5,1198.0763,607.6977,358.5047
9,6,1208.929,612.8179,358.5319
9,7,1219.2287,606.6643,358.7543
9,8,1226.5985,597.2277,359.5523
9,9,1238.2536,595.3106,361.6697
9,10,1248.147,601.8227,363.5964
9,11,1259.9267,601.1575,365.7867
9,12,1268.1708,592.4666,366.495
9,13,1277.5352,584.9662,366.2643
9,14,1289.5289,585.3091,366.0829
9,15,1299.6625,591.7364,366.049
9,16,1293.4872,602.0255,366.049
9,17,1298.9043,612.7332,366.049
9,18,1291.5595,622.2229,366.049
9,19,1284.5183,612.5058,366.049
9,20,1274.2257,618.6744,366.1552
9,21,1265.9407,609.9975,366.4172
9,22,1259.1266,600.1523,365.6164
9,23,1249.3825,593.4105,363.7189
9,24,1237.68,592.8604,361.1209
9,25,1226.6096,597.0709,359.1931
9,26,1216.2175,603.0227,358.4305
9,27,1205.987,609.2943,358.4846
9,28,1195.3671,614.8722,358.808
9,29,1183.9108,618.4403,358.9573
9,30,1171.9974,617.0134,358.773
10,0,562.8867,325.8953,200.4163
10,1,559.4832,337.4025,200.4163
10,2,548.0983,341.1861,200.678
10,3,538.0122,334.7307,201.4516
10,4,531.1978,324.868,200.9129
10,5,520.0649,322.7574,196.9627
10,6,508.0795,323.1257,196.4987
10,7,497.2108,318.0392,196.4987
10,8,498.0619,306.0694,196.4987
10,9,508.0103,299.3592,196.4987
10,10,518.9299,304.3354,196.4987
10,11,523.4318,315.4589,196.4997
10,12,534.0679,318.9763,200.8011
10,13,545.8701,321.1463,200.7979
10,14,557.2646,324.897,200.4881
11,0,911.491,562.2963,300.4163
11,1,921.2311,555.2911,300.6561
11,2,915.7271,544.9065,303.0779
11,3,904.3711,547.9335,300.6534
11,4,892.3873,547.475,301.0747
11,5,880.784,550.5349,301.0379
11,6,873.7354,540.8291,300.7003
11,7,873.6869,529.4003,297.0427
11,8,869.2774,518.5647,294.3693
